text,label
BREAKING: workshop postponed due to security concerns. Share with everyone immediately! Received from department WhatsApp group.,0
"Circular No. 202: alumni meet will be held as per schedule on 15th May 2026. Carry your ID cards. — Prof. Sharma, HOD Computer Science",1
The Examination Controller: The timetable for convocation ceremony is now available on the college website. Check before Tuesday 9AM.,1
Students of first year are reminded that scholarship application is compulsory. Contact the office for any clarifications. — Department of Information Technology,1
Don't attend fest! It has been delayed indefinitely due to unexpected maintenance. Spread the word! Please verify and share.,0
"The Dr. Mehta, Dean Academic Affairs hereby informs students that industrial visit is scheduled on 15th May 2026 in Auditorium A. Be present on time.",1
This is to inform all students that seminar on cybersecurity will take place on 25th May 2026 as announced. Attendance is mandatory. — Department of Information Technology,1
Department of Information Technology: The timetable for industrial visit is now available on the college website. Check before Friday 11AM.,1
Academic Section announces the commencement of sports meet from 25th May 2026. All students are requested to prepare accordingly.,1
*Forwarded as received* project submission will not happen tomorrow. Reliable source confirmed. Passed on from group admin.,0
Urgent warning: convocation is dangerous. Forward this to protect everyone you know. Do not ignore this message.,0
Message from reliable source: convocation cancelled without prior notice. Tell everyone. Passed on from group admin.,0
*Forwarded as received* fest will not happen tomorrow. Reliable source confirmed. This is 100% real information.,0
Confirmed by insiders: project submission is suspended. The real reason will shock you! Do not ignore this message.,0
Reminder: annual cultural fest registration deadline is Tuesday 9AM. Visit the administrative office for further queries. — The Examination Controller,1
🚨🚨 ALERT: exam is suspended until further notice. Tell everyone ASAP! 🚨🚨 This is 100% real information.,0
Principal's Office: The timetable for annual cultural fest is now available on the college website. Check before 25th May 2026.,1
*Forwarded as received* lab practical will not happen tomorrow. Reliable source confirmed. Please verify and share.,0
"Official communication: annual cultural fest result will be declared on Monday 10AM. Check the official website for updates. — Dr. Mehta, Dean Academic Affairs",1
"Last minute information: seminar tomorrow is merged with another event. Stay home, forward this message. This is 100% real information.",0
Academic Notice: end-semester examination will be conducted online via the college portal on Tuesday 9AM. — Department of Information Technology,1
You won't believe this! project submission has been cancelled. The truth is shocking! Passed on from group admin.,0
BREAKING: lab practical postponed due to administrative decision. Share with everyone immediately! Please verify and share.,0
"Last minute information: class tomorrow is moved online. Stay home, forward this message. Do not ignore this message.",0
EXCLUSIVE LEAKED INFO: sports day is completely moved online. Share before it gets deleted! This is 100% real information.,0
Hidden truth revealed: lab practical is not what they tell you. Spread awareness now! Passed on from group admin.,0
Message from reliable source: viva examination cancelled without prior notice. Tell everyone. Please verify and share.,0
"100% confirmed: viva examination suspended. Don't ignore this, forward to everyone now! Passed on from group admin.",0
"Academic Notice: workshop on machine learning will be conducted online via the college portal on Wednesday 2PM. — Dr. Mehta, Dean Academic Affairs",1
MUST SHARE!!! college has been unexpectedly cancelled. All students must know NOW!!! Do not ignore this message.,0
Urgent warning: exam is dangerous. Forward this to protect everyone you know. Please verify and share.,0
Circular No. 523: scholarship application will be held as per schedule on 25th May 2026. Carry your ID cards. — Department of Information Technology,1
